LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,γ rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/ms),(micron/ms),(micron),(ms),(micron),(micron),(micron),
ID38763 → ID40654,1117,38763,40654,0.014177091300585677,0.011259911219089726,0.19339532320757993,1.5471625856606395,5876.0,348.4840119441204,46.73264310690867,0.0,
ID41993 → ID39304,1117,41993,39304,0.02228344141951882,0.010362349673043544,0.10465069108956612,0.837205528716529,5676.0,390.5720031556418,44.16478915281556,0.0,
ID40101 → ID41376,1117,40101,41376,1.369127125347674,0.0028928023873553378,0.14048935803671528,1.1239148642937222,6100.0,300.6212256929223,46.814725100244694,0.0,
ID43652 → ID41071,1117,43652,41071,0.01787523547659025,0.003331762269610522,0.1938885626754,1.5511085014032,5860.0,351.6551068576027,46.56143387221644,0.0,
ID43470 → ID43862,1117,43470,43862,0.1967783289950702,0.01746288237847074,0.10842448417044562,0.8673958733635649,6316.0,258.9349957750005,51.53579550289476,0.0,
ID35784 → ID38221,1117,35784,38221,0.45508514267334804,0.02699484725979263,0.13270432808150512,1.061634624652041,5476.0,428.55998258370755,46.21606526569396,0.0,
ID38707 → ID39770,1117,38707,39770,0.09328023289386542,0.02385704045909216,0.15606573060128115,1.2485258448102492,5956.0,337.4000561115377,47.65237009581361,0.0,
ID39304 → ID39250,1117,39304,39250,0.005571755315999861,0.012799597844130109,0.10599477777519338,0.847958222201547,5684.0,389.7307183766859,44.18281356643374,0.0,
ID44627 → ID44394,1117,44627,44394,1.6969506319024834,0.0073811741631355735,0.06726672010888102,0.5381337608710481,6564.0,193.67643671845664,57.035264448669125,0.0,
ID43233 → ID44570,1117,43233,44570,0.010747786405213034,0.009038260976941343,0.07272020116211711,0.5817616092969369,6372.0,251.38047892011727,52.108631543264025,0.0,
ID45272 → ID43997,1117,45272,43997,0.12769462634406142,0.011779584695905338,0.24258637660577503,1.9406910128462003,6700.0,171.31816048567177,60.60672839221942,0.0,
ID48999 → ID49159,1117,48999,49159,0.050287538949901116,0.3170630534007629,0.013761914644969155,0.11009531715975324,6820.0,137.8593153778922,64.7971064679252,0.0,
ID45000 → ID44528,1117,45000,44528,0.016556253961553562,0.002997599871908177,0.14923664100092468,1.1938931280073974,6620.0,188.5909607366026,57.68972007995552,0.0,
ID38396 → ID38266,1117,38396,38266,0.35529265988286196,0.05102052577414519,0.23939411794406246,1.9151529435524997,5620.0,400.372831615561,44.02425313678235,0.0,
ID37767 → ID35683,1117,37767,35683,0.07027138813199316,0.005546118799957738,0.22705321205140974,1.816425696411278,5556.0,413.9027061986189,46.46493496927526,0.0,
ID37449 → ID36532,1117,37449,36532,0.12538970602818947,0.032737408265284894,0.18390578066538663,1.471246245323093,5652.0,393.6390652483529,44.0254725220304,0.0,
ID41111 → ID40772,1117,41111,40772,0.0789587050857164,0.005201991380819813,0.27322174370858626,2.18577394966869,6012.0,322.97652378950204,46.7108367742751,0.0,
ID38539 → ID37572,1117,38539,37572,0.14441872854713564,0.033996799828187485,0.20495906842009784,1.6396725473607827,5532.0,418.617891471269,46.02132291268495,0.0,
ID43862 → ID45045,1117,43862,45045,3.322107424923444,0.003523750500076777,0.3567296103154447,2.8538368825235576,6324.0,257.0766374664204,51.62471090463863,0.0,
ID40654 → ID38923,1117,40654,38923,0.08887948427448546,0.0018992046974738322,0.1594382651844762,1.2755061214758097,5884.0,347.07897964061596,46.86543993215126,0.0,
ID35460 → ID37850,1117,35460,37850,0.10609333770177688,0.025526059097798183,0.18146031082171024,1.451682486573682,5596.0,405.49594795939026,45.054271880059076,0.0,
ID42262 → ID39655,1117,42262,39655,0.09914210283042021,0.045064779077929204,0.07507731614212608,0.6006185291370086,6140.0,298.05801594482034,47.13172920907499,0.0,
ID46292 → ID49601,1117,46292,49601,0.6365866999869644,0.009746195780718623,0.12773753298057333,1.0219002638445867,6836.0,137.11119821050488,65.11744071635785,0.0,
ID41004 → ID41361,1117,41004,41361,0.05826782228532151,0.010374471873710912,0.22977612562914088,1.838209005033127,5764.0,375.24586026200393,46.228736265165736,0.0,
ID40498 → ID39936,1117,40498,39936,0.03159613360430304,0.005074546735473846,0.25781167710187747,2.0624934168150197,6036.0,317.104093037181,46.402651359325986,0.0,
ID45045 → ID43808,1117,45045,43808,0.5683047111385506,0.016435706599163324,0.17719077410688433,1.4175261928550746,6332.0,254.9527154312261,51.805352381179986,0.0,
ID38266 → ID36109,1117,38266,36109,0.17339934594459921,0.012962339443782462,0.23749212095484984,1.8999369676387987,5628.0,398.47332606157784,44.16859000350788,0.0,
ID45886 → ID44259,1117,45886,44259,0.7120548394591377,0.022177469215611915,0.2696889881238881,2.1575119049911047,6444.0,233.52638406971857,53.058441355734274,0.0,
ID41682 → ID39474,1117,41682,39474,0.012549640791223863,0.03305069259025581,0.08334010126559402,0.6667208101247522,5908.0,344.88933151128214,46.983051491829414,0.0,
ID40442 → ID39199,1117,40442,39199,0.7688738708326308,0.0029803031897455154,0.3523603165256939,2.818882532205551,5996.0,327.8956486518782,47.069625676987734,0.0,
ID42527 → ID43387,1117,42527,43387,0.08828999726536707,0.023649608239828007,0.14291484402724408,1.1433187522179526,6396.0,247.6966107743557,52.34719921149887,0.0,
ID45369 → ID43286,1117,45369,43286,0.3873848467068254,0.004835685874995134,0.4547846850283191,3.6382774802265527,6492.0,217.61557367861388,54.499826786193935,0.0,
ID49601 → ID48567,1117,49601,48567,0.5106570055346514,0.005742744785870843,0.17812808019275056,1.4250246415420045,6844.0,135.97637966638496,65.57381663127254,0.0,
ID35839 → ID37767,1117,35839,37767,0.07397092558845995,0.01247243744943914,0.20965601866940217,1.6772481493552174,5548.0,415.64798662909106,46.40219491254173,0.0,
ID39770 → ID40552,1117,39770,40552,0.20959040151353905,0.0031656313868662846,0.2191059927152551,1.7528479417220408,5964.0,335.90243412497375,47.5583559666754,0.0,
ID41645 → ID40156,1117,41645,40156,0.0706522902653075,0.010630111432523603,0.28851546883981233,2.3081237507184986,6084.0,304.5534982674277,46.58911169399396,0.0,
ID43313 → ID43176,1117,43313,43176,0.227635823170616,5.381178726562866E-4,0.24804493396507846,1.9843594717206277,6244.0,274.8851075327889,49.34240459423344,0.0,
ID45734 → ID46002,1117,45734,46002,1.4874666100532943,0.01955199168525648,0.18421786122737538,1.473742889819003,6724.0,164.3522728191209,60.376157933699616,0.0,
ID42734 → ID43470,1117,42734,43470,1.0482910328259532,0.021055753346477024,0.11466925731891767,0.9173540585513413,6308.0,259.8163319453937,51.41048192725859,0.0,
ID41372 → ID39714,1117,41372,39714,0.47923613661297443,0.003978205534920505,0.3152571779556189,2.5220574236449513,5796.0,367.39147981121255,46.70181467393033,0.0,
ID43286 → ID44724,1117,43286,44724,0.00935575386383999,0.0030457684041135208,0.41382317627310466,3.3105854101848373,6500.0,214.17544103454838,54.98497992281873,0.0,
ID43675 → ID44796,1117,43675,44796,0.16888270917768367,0.005903255414707246,0.061670072793261206,0.49336058234608965,6356.0,252.2920050397384,52.03573876191247,0.0,
ID43176 → ID42789,1117,43176,42789,0.5446259412968002,0.029982213822287575,0.19943120319462215,1.5954496255569772,6252.0,273.15178632710945,49.73488161261931,0.0,
ID39655 → ID39850,1117,39655,39850,0.00504583641142379,0.00995350229625229,0.05125652422228295,0.4100521937782636,6148.0,297.55939703432495,47.21143376340153,0.0,
ID41515 → ID39142,1117,41515,39142,0.07846144716613249,0.011270538609101259,0.22407671718931033,1.7926137375144826,5844.0,354.85859379077505,46.27601470772404,0.0,
ID45840 → ID44384,1117,45840,44384,0.02950689183352566,0.019675456877820945,0.15921813095900214,1.2737450476720171,6636.0,186.10502216913295,58.29169098198349,0.0,
ID35683 → ID38053,1117,35683,38053,0.35175684755502173,0.03919147629703545,0.22376373649788822,1.7901098919831058,5564.0,412.1392213384488,46.21465820359756,0.0,
ID41714 → ID41758,1117,41714,41758,0.02402050837697864,0.006993560236253255,0.1703798139986984,1.3630385119895871,6172.0,294.3462387069883,47.45073535256448,0.0,
ID44193 → ID44877,1117,44193,44877,20.654268582815316,0.36018466415587663,0.23920131541794304,1.9136105233435443,6204.0,286.88985936139557,48.474476783291934,0.0,
ID45327 → ID44479,1117,45327,44479,0.003595167844559301,0.005620423303901293,0.23536793523876615,1.8829434819101292,6684.0,174.8316102628038,60.32199231415285,0.0,
ID37572 → ID35839,1117,37572,35839,0.064109741406694,0.0015194444547949773,0.1673173202134742,1.3385385617077936,5540.0,417.1460018368083,46.24692252316208,0.0,
ID39936 → ID42007,1117,39936,42007,0.03197188826413288,0.0024495659314342348,0.22986572962213458,1.8389258369770767,6044.0,315.15347933336886,46.40583095267877,0.0,
ID42212 → ID43006,1117,42212,43006,0.017720020066617784,0.0019002273709509858,0.25023952455921183,2.0019161964736947,6188.0,290.0502619006604,48.085671048610095,0.0,
ID36532 → ID38813,1117,36532,38813,0.1550473090072569,0.0038696057893194465,0.1443613113442971,1.1548904907543769,5660.0,392.328874024951,44.10997370501063,0.0,
ID38105 → ID36642,1117,38105,36642,0.030337608237062913,0.017090666903747304,0.18350956628389223,1.4680765302711378,5508.0,422.9714528501371,45.984639512691196,0.0,
ID39035 → ID40826,1117,39035,40826,0.4525178321508714,0.01173889043716671,0.21214571303744992,1.6971657042995993,5932.0,341.6997488826971,47.22103621066533,0.0,
ID44086 → ID42734,1117,44086,42734,0.39616636190705934,0.01031641819227946,0.21107740691472116,1.6886192553177692,6300.0,261.1086259629001,51.28091316688962,0.0,
ID38221 → ID37290,1117,38221,37290,0.04690280131572058,0.034749331441116194,0.18551333307632425,1.484106664610594,5484.0,427.31286283174893,46.02992836180078,0.0,
ID40588 → ID42262,1117,40588,42262,0.10958552665477768,0.05919052274692256,0.021713705555460688,0.1737096444436855,6132.0,298.43848183653625,47.08944257416526,0.0,
ID49054 → ID47920,1117,49054,47920,0.35367839127100603,0.008995423128498154,0.2597080075751699,2.077664060601359,6860.0,132.67413762159623,66.66410008369148,0.0,
ID46509 → ID47859,1117,46509,47859,2.6460850304891546,0.015123337865098365,0.04795731549861815,0.3836585239889452,6804.0,137.9763353500466,64.6980328006839,0.0,
ID39511 → ID41253,1117,39511,41253,0.033428380389759656,0.0023193360047113845,0.17391147710846963,1.391291816867757,5716.0,385.3252029656596,44.64974891177219,0.0,
ID45520 → ID45886,1117,45520,45886,0.5807072523085735,0.028716723525458752,0.3821649904603084,3.057319923682467,6436.0,236.0892006330388,52.63557425330523,0.0,
ID40271 → ID39418,1117,40271,39418,0.005168418818972473,0.004717000107485415,0.23949833590984643,1.9159866872787714,6060.0,311.2786985382198,46.37799517441185,0.0,
ID45681 → ID44052,1117,45681,44052,0.1538899181878492,0.010464197518932496,0.20995083018178431,1.6796066414542745,6668.0,178.3549688268581,59.53133236260268,0.0,
ID41214 → ID39090,1117,41214,39090,0.06394998932589738,0.005769061138993129,0.2597116236093893,2.0776929888751146,5820.0,360.72395747914516,46.46842315915045,0.0,
ID42623 → ID44086,1117,42623,44086,0.053595841437324855,0.0012946315216551805,0.29850637123903245,2.3880509699122596,6292.0,263.1372096238755,51.09981794969396,0.0,
ID42477 → ID43675,1117,42477,43675,0.4544586961403467,0.0015308972026936705,0.08049982090304564,0.6439985672243651,6348.0,252.8593963721048,51.99987216132574,0.0,
ID37290 → ID37398,1117,37290,37398,0.07861507208598452,0.007357041648336754,0.1662615150294562,1.3300921202356497,5492.0,425.9063854645953,46.023517982067844,0.0,
ID41071 → ID38763,1117,41071,38763,0.015148275971542724,0.010757134266797511,0.20370752096594436,1.6296601677275548,5868.0,350.0684236595064,46.64558598249994,0.0,
ID44728 → ID45000,1117,44728,45000,0.33982956548109133,0.016381866449489284,0.1631702195912591,1.3053617567300728,6612.0,189.80688679961816,57.40185117733974,0.0,
ID40386 → ID41214,1117,40386,41214,0.28078521373912463,4.238511693528419E-4,0.3157544453870901,2.5260355630967206,5812.0,363.0232244278967,46.56411191052064,0.0,
ID38984 → ID38707,1117,38984,38707,0.01501225779927566,0.004097516923874218,0.1698694293578451,1.3589554348627608,5948.0,338.69756162892486,47.62382261312118,0.0,
ID40156 → ID40101,1117,40156,40101,0.04840409264330234,0.010583516091164575,0.27826203643403236,2.226096291472259,6092.0,302.2898612608554,46.669935425277124,0.0,
ID46056 → ID45734,1117,46056,45734,0.8191429149974758,0.0035736746064157577,0.37573442030479215,3.005875362438337,6716.0,166.58596135593518,60.35771084919356,0.0,
ID41253 → ID40704,1117,41253,40704,0.0195853027039947,0.0034796540141826177,0.18171052162253082,1.4536841729802465,5724.0,383.92354702426314,44.89149449817078,0.0,
ID39474 → ID41607,1117,39474,41607,0.021470438388300612,0.015618935995205625,0.10085603430353401,0.8068482744282721,5916.0,344.1576386460533,47.0564002195631,0.0,
ID43006 → ID44193,1117,43006,44193,1.2238941626681394,0.01959444435159239,0.386830065466265,3.09464052373012,6196.0,287.51360989557656,48.23106506616676,0.0,
ID48400 → ID48093,1117,48400,48093,31.737372508318714,0.041289866229230365,0.18520681857772311,1.481654548621785,6788.0,139.81378917103973,64.1336070506668,0.0,
ID48093 → ID46509,1117,48093,46509,7.338523558237196,0.0015189744193383457,0.1238401372408366,0.9907210979266928,6796.0,138.62874100639698,64.48541238396902,0.0,
ID39090 → ID39359,1117,39090,39359,0.09170704902287766,0.0015181625064396016,0.23396183051432287,1.871694644114583,5828.0,358.7497789085728,46.42493483515108,0.0,
ID49159 → ID46292,1117,49159,46292,0.004560222071713124,0.03731936644281811,0.031432662288252984,0.2514612983060239,6828.0,137.70427712460935,64.8867255835627,0.0,
ID39359 → ID41515,1117,39359,41515,0.012288251062923652,0.005029403406186855,0.2580598657392194,2.0644789259137553,5836.0,356.7845012891247,46.327539655675054,0.0,
ID43757 → ID42527,1117,43757,42527,0.11285421749346028,0.011547694252244061,0.17612290318018195,1.4089832254414556,6388.0,248.95103958443985,52.14571278147628,0.0,
ID43595 → ID43916,1117,43595,43916,5.703733349780243,0.07816777207704435,0.036483403019770905,0.29186722415816724,6228.0,279.27413923701386,48.78052402570155,0.0,
ID45419 → ID45471,1117,45419,45471,0.1894713885942493,0.004266552055281388,0.4272270966387577,3.4178167731100615,6516.0,208.04747985910507,55.576435221057835,0.0,
ID37850 → ID37663,1117,37850,37663,0.0543884984304977,0.006693893844351802,0.2224495203689892,1.7795961629519137,5604.0,403.9007905639262,44.80146438973718,0.0,
ID39989 → ID41645,1117,39989,41645,1.8803065426018881,0.0127813773915312,0.38269791315678836,3.061583305254307,6076.0,307.2335377695779,46.47483895706205,0.0,
ID42383 → ID45568,1117,42383,45568,1.067434946560478,0.0033339303287307246,0.3506473624075441,2.805178899260353,6420.0,242.17512629087042,52.36204164757234,0.0,
ID39199 → ID41111,1117,39199,41111,0.0025436209214552683,7.276729209429981E-4,0.30381774111141746,2.4305419288913397,6004.0,325.2764991104346,46.899003501165424,0.0,
ID39795 → ID39511,1117,39795,39511,0.12339507416900533,0.01013616592726404,0.16728140348819576,1.338251227905566,5708.0,386.67123151754913,44.424697365438355,0.0,
ID45471 → ID45173,1117,45471,45173,0.34141540940440646,0.005121698465730989,0.47925520493798446,3.8340416395038757,6524.0,204.43547750581726,55.885146240533516,0.0,
ID43557 → ID44300,1117,43557,44300,0.10928922761384081,0.013909385381423615,0.06737661832678248,0.5390129466142598,6580.0,192.37029642664788,57.09993706826122,0.0,
ID47859 → ID48999,1117,47859,48999,1.2228280338068669,0.3582938430645492,0.012656611736581025,0.1012528938926482,6812.0,137.85003864371294,64.76672398537964,0.0,
ID44142 → ID43068,1117,44142,43068,0.24107070456758709,6.198381020329123E-4,0.23367985737901148,1.8694388590320918,6276.0,267.4590207153646,50.61412255484102,0.0,
ID41958 → ID40961,1117,41958,40961,0.2613625323099874,0.017041722260862667,0.06609599253544657,0.5287679402835725,6116.0,299.11259684241617,46.95282189014267,0.0,
ID40772 → ID38871,1117,40772,38871,0.11951703461174988,0.006515659571264716,0.2439795831714616,1.9518366653716928,6020.0,320.9148613819805,46.54772251962382,0.0,
ID35516 → ID37449,1117,35516,37449,0.12327880916786083,0.02237484996699409,0.21497403604437176,1.719792288354974,5644.0,395.2178504043599,44.12536530663799,0.0,
ID42789 → ID43432,1117,42789,43432,0.6069410472895735,0.018750040788854373,0.12877937561899033,1.0302350049519227,6260.0,271.89973713587494,50.117895065195384,0.0,
ID44707 → ID43131,1117,44707,43131,0.17902951802506933,0.003829658457467582,0.28464467488576467,2.2771573990861174,6460.0,229.85792030299274,53.41677914433042,0.0,
ID36642 → ID37691,1117,36642,37691,0.021876016073434517,0.0034284602243407616,0.16640006113533218,1.3312004890826574,5516.0,421.5740412303085,46.06119799164128,0.0,
ID41607 → ID39035,1117,41607,39035,0.21419207351357542,0.00131705208454889,0.15171568285252052,1.2137254628201641,5924.0,343.1480587534596,47.09382772735566,0.0,
ID42892 → ID43595,1117,42892,43595,5.868536890298555,0.0069618910723247985,0.20807311231709144,1.6645848985367315,6220.0,280.2277333452291,48.74033410414667,0.0,
ID43808 → ID42477,1117,43808,42477,0.4015651588654944,0.014729189624134536,0.1343768582297009,1.0750148658376073,6340.0,253.71780078410418,51.956655253240946,0.0,
ID42689 → ID42967,1117,42689,42967,0.23756441376714837,0.002059904236124682,0.31426786447126775,2.514142915770142,6540.0,198.66752509342706,56.11564103245581,0.0,
ID39592 → ID41448,1117,39592,41448,0.04068296086237316,0.009171877505669227,0.2575153175740833,2.0601225405926664,5780.0,371.40167247732995,46.486710982105954,0.0,
ID40826 → ID38984,1117,40826,38984,0.007935737154026937,0.002424204504043909,0.18766287632036274,1.501303010562902,5940.0,340.11532580414524,47.437633683771615,0.0,
ID44052 → ID45327,1117,44052,45327,0.026769530663438176,0.008321365422935495,0.22889808523453492,1.8311846818762794,6676.0,176.64134729641373,59.90750896391397,0.0,
ID42431 → ID45369,1117,42431,45369,0.044461815599626,0.007368828805114742,0.3744691517202563,2.9957532137620504,6484.0,220.902136509363,54.055959500971824,0.0,
ID45190 → ID45110,1117,45190,45110,0.06539451603587404,0.00846354633904595,0.03276882133705561,0.2621505706964449,6596.0,191.5487464186345,57.154422114506616,0.0,
ID39850 → ID41134,1117,39850,41134,0.09876560304796027,0.014035634863819303,0.0927845800114416,0.7422766400915328,6156.0,296.984498807065,47.23377419254907,0.0,
ID42007 → ID40271,1117,42007,40271,0.01090418870641732,0.004670796852118519,0.24976338946938131,1.9981071157550505,6052.0,313.2353506081867,46.39150504633396,0.0,
ID46121 → ID47594,1117,46121,47594,14.176100398792377,0.06261482287291294,0.3734939863866968,2.9879518910935743,6748.0,151.90260137543567,63.51847268861306,0.0,
ID39142 → ID43652,1117,39142,43652,0.1666330439217943,0.01277726081112404,0.1934142904596894,1.547314323677515,5852.0,353.19475190906394,46.39077963811694,0.0,
ID41134 → ID41714,1117,41134,41714,0.9560359553017215,0.014177651201533505,0.19959337634468188,1.596747010757455,6164.0,295.820018040814,47.322851329471966,0.0,
ID37663 → ID38396,1117,37663,38396,0.21154984011090394,0.031355799823769404,0.22766958676589272,1.8213566941271417,5612.0,402.17449627018834,44.34222405001469,0.0,
ID37727 → ID35784,1117,37727,35784,2.7957820658289845,NaN,0.2090074036453682,1.6720592291629457,5468.0,429.8977443061518,46.456995461682936,0.0,
ID40552 → ID40786,1117,40552,40786,0.06320509588570726,3.3846830115319393E-4,0.22830756423311127,1.8264605138648902,5972.0,334.1150881656363,47.467522005917715,0.0,
ID43432 → ID44142,1117,43432,44142,2.9200687570395822,0.013189573142628575,0.37763998232543816,3.0211198586035053,6268.0,269.89249229243933,50.37417983622329,0.0,
ID47364 → ID48337,1117,47364,48337,24.171533666571662,0.2819279539618401,0.35988929723071206,2.8791143778456965,6764.0,153.47993500520073,58.13876882654408,0.0,
ID43916 → ID43313,1117,43916,43313,4.5464010335605565,0.05828830265661224,0.4127219879469149,3.301775903575319,6236.0,277.5112683370205,49.04398228277199,0.0,
ID38871 → ID40498,1117,38871,40498,0.0769809078967319,4.01717437477142E-4,0.22587772538152623,1.8070218030522098,6028.0,319.0377713444093,46.45403084219814,0.0,
ID42967 → ID45941,1117,42967,45941,0.5438737262089748,0.016851386976558295,0.25236133897942165,2.018890711835373,6548.0,196.4131497840524,56.29414451234099,0.0,
ID36109 → ID35516,1117,36109,35516,0.163509748209879,0.016597228291662235,0.1834854890437145,1.467883912349716,5636.0,396.7971834174582,44.2861751632708,0.0,
ID46002 → ID45791,1117,46002,45791,0.05524571864249767,0.022764489009317334,0.22322189596037373,1.7857751676829898,6732.0,162.72935086222358,60.398011389390014,0.0,
ID44300 → ID45190,1117,44300,45190,0.059349057704330264,8.806116525043803E-4,0.052881314205014796,0.42305051364011836,6588.0,191.88996390778033,57.125809204063756,0.0,
ID48337 → ID46397,1117,48337,46397,3.532275899441948,0.01043858125722766,0.3698688038458897,2.9589504307671177,6772.0,150.57181449235117,57.917994303249614,0.0,
ID44394 → ID43557,1117,44394,43557,0.1475671979165673,0.05452517099476853,0.09851493229975601,0.7881194583980481,6572.0,193.03279370641343,57.110125867207415,0.0,
ID40206 → ID39795,1117,40206,39795,0.056750652644075965,0.012955233103494395,0.1373511764949311,1.0988094119594487,5700.0,387.8771005907562,44.2565308986555,0.0,
ID40901 → ID40442,1117,40901,40442,0.0402596366202203,0.006615832420069414,0.25130592392711,2.01044739141688,5988.0,330.3028670455678,47.25697861395918,0.0,
ID44796 → ID43233,1117,44796,43233,0.07512420582855821,0.0022101678371467684,0.047165172578811,0.377321380630488,6364.0,251.85874966251117,52.07812978930427,0.0,
ID40961 → ID40588,1117,40961,40588,0.15017777598872498,0.015024186205481743,0.043042382614076405,0.34433906091261124,6124.0,298.68837329393875,47.05260437329098,0.0,
ID43387 → ID42580,1117,43387,42580,0.1524201644089811,0.026782419089477885,0.19318734771514223,1.5454987817211379,6404.0,246.3729136431161,52.5344393707921,0.0,
ID41448 → ID41372,1117,41448,41372,0.0916956918044506,0.012455137919819857,0.21601037466253864,1.7280829973003091,5788.0,369.5148392719973,46.623300426469285,0.0,
ID42313 → ID41682,1117,42313,41682,0.2819616794245968,0.020894471341778968,0.06012505115243276,0.4810004092194621,5900.0,345.4573710697788,46.950268843680306,0.0,
ID47594 → ID47364,1117,47594,47364,107.21728648926417,0.2708365634555088,0.8547439534870885,6.837951627896708,6756.0,152.66922454240432,60.76165203771639,0.0,
ID45791 → ID46121,1117,45791,46121,55.456661917686624,0.05594928325558646,1.1372376560887014,9.097901248709611,6740.0,157.61200983130686,62.01856524212624,0.0,
ID44259 → ID44707,1117,44259,44707,1.0096429060509948,0.005024933212647658,0.18374812246622413,1.469984979729793,6452.0,231.71819061701558,53.19569562550711,0.0,
ID48567 → ID49054,1117,48567,49054,0.34773004819953274,0.00961511691842578,0.21637100564505662,1.730968045160453,6852.0,134.50026471596803,66.12835264581383,0.0,
ID43068 → ID42623,1117,43068,42623,0.024147082641883488,0.0022050541304053217,0.27755998299847495,2.2204798639877996,6284.0,265.42535897784626,50.82802860864513,0.0,
ID38053 → ID35938,1117,38053,35938,0.12311099489054576,0.008547554414533524,0.22444095809385706,1.7955276647508565,5572.0,410.4459623526203,45.62872531851971,0.0,
ID41361 → ID39592,1117,41361,39592,0.01680915480017608,0.001606648324249553,0.2381907643491824,1.9055261147934592,5772.0,373.37643193697227,46.32350563662385,0.0,
ID44877 → ID42892,1117,44877,42892,46.74640702863956,0.3586249002233407,0.844319326557319,6.754554612458552,6212.0,284.4362509067514,48.75218759288459,0.0,
ID44479 → ID45272,1117,44479,45272,0.11079943434930697,0.016391795083046057,0.20317458331342944,1.6253966665074355,6692.0,173.09886456631438,60.570118203674355,0.0,
ID43131 → ID42856,1117,43131,42856,0.6108512187641889,0.010433593852248275,0.35884141043341716,2.8707312834673373,6468.0,227.295203300941,53.63193394780777,0.0,
ID40327 → ID42045,1117,40327,42045,0.2864952188503268,0.010355557915944193,0.2451143367393138,1.9609146939145103,5740.0,380.7857824100862,45.15996380823921,0.0,
ID40786 → ID40901,1117,40786,40901,0.028993213196967266,0.0013484426458266132,0.23756464840638825,1.900517187251106,5980.0,332.25342584876086,47.38564937497914,0.0,
ID44384 → ID45625,1117,44384,45625,0.2742683271853328,0.01155726402079933,0.22333220934786416,1.7866576747829133,6644.0,184.60188768707044,58.569616947936005,0.0,
ID42580 → ID42383,1117,42580,42383,0.4478515358756679,0.012496890949999093,0.2537695958714806,2.030156766971845,6412.0,244.5873255229315,52.52141503746571,0.0,
ID41376 → ID41958,1117,41376,41958,0.7893076485994733,0.006830187069590516,0.0863026319009532,0.6904210552076256,6108.0,299.7173606186965,46.88822730064014,0.0,
ID45625 → ID44947,1117,45625,44947,1.143695187481048,0.0075387455187688555,0.33105740588234894,2.6484592470587915,6652.0,182.42324194447485,58.97798778889852,0.0,
ID43997 → ID46056,1117,43997,46056,0.2211179590708126,0.0061686207105306895,0.28329853141497274,2.266388251319782,6708.0,169.21777908769138,60.503773758444744,0.0,
ID35938 → ID36369,1117,35938,36369,0.1322584708640592,0.03505828880348138,0.21236943410970402,1.6989554728776322,5580.0,408.7617939425618,45.23270443773644,0.0,
ID39418 → ID39989,1117,39418,39989,0.1399203011963947,0.0044309029145488095,0.19520740396716857,1.5616592317373486,6068.0,309.5401568470144,46.37180910255002,0.0,
ID40704 → ID40327,1117,40704,40327,0.04763080344449993,0.020263344290573884,0.18107035835656407,1.4485628668525126,5732.0,382.484926712277,45.04091764539981,0.0,
ID42856 → ID42431,1117,42856,42431,0.8159886511391072,9.045061376433611E-4,0.43450467694159806,3.4760374155327844,6476.0,224.12593378009666,53.79308081052574,0.0,
ID45173 → ID42689,1117,45173,42689,1.0925396963130596,0.012758131685546962,0.32557085821297527,2.604566865703802,6532.0,201.22664933572298,56.088511529251406,0.0,
ID38923 → ID42313,1117,38923,42313,0.41320195642167534,0.001852634256435695,0.09358838336248793,0.7487070668999034,5892.0,346.0701703771409,46.94674912672891,0.0,
ID36369 → ID35460,1117,36369,35460,0.10288184555400769,0.013043938133960585,0.2133247675211186,1.7065981401689487,5588.0,407.0623474362087,45.17401518472573,0.0,
ID44947 → ID45681,1117,44947,45681,0.10958668385889314,0.007917695945835796,0.2430506174061238,1.9444049392489904,6660.0,180.14856742220437,59.285058754974145,0.0,
ID37691 → ID38539,1117,37691,38539,0.06264527390056725,0.020711986322422188,0.1864695200846006,1.4917561606768048,5524.0,420.168956685048,45.994794991953015,0.0,
ID41758 → ID42212,1117,41758,42212,1.8658427434214047,0.013912418569709817,0.33294347158361265,2.663547772668901,6180.0,292.3527049489078,47.711389782988256,0.0,
ID39714 → ID40386,1117,39714,40386,0.21537365354283466,0.014463984652173882,0.23153102671432882,1.8522482137146306,5804.0,365.2079015448388,46.703806768825395,0.0,
ID44570 → ID43757,1117,44570,43757,0.8044692234385937,0.006636239471330655,0.1795540446342805,1.436432357074244,6380.0,250.37167693631318,52.106066141588585,0.0,
ID46397 → ID48400,1117,46397,48400,86.29176053410148,0.09259067417153818,1.3212539899690854,10.570031919752683,6780.0,144.81269645425473,60.83233700419078,0.0,
ID37338 → ID37445,1119,37338,37445,0.24102420075304065,NaN,0.06136776952738514,0.4909421562190811,5492.0,132.70273150962964,72.54772830829003,0.0,
ID37411 → ID38122,1120,37411,38122,4.589108217701478,NaN,0.26777754928594294,2.1422203942875435,5500.0,346.45311628266904,53.253247216926205,0.0,
